agency,site_no,site,description,date_time,flow,comments
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-05-14T00:00:00Z,526,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-05-15T00:00:00Z,391,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-05-16T00:00:00Z,330,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-05-17T00:00:00Z,285,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-05-18T00:00:00Z,255,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-05-19T00:00:00Z,241,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-05-20T00:00:00Z,226,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-05-21T00:00:00Z,206,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-05-22T00:00:00Z,152,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-05-23T00:00:00Z,187,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-05-24T00:00:00Z,283,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-05-25T00:00:00Z,237,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-05-26T00:00:00Z,132,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-05-27T00:00:00Z,131,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-05-28T00:00:00Z,132,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-05-29T00:00:00Z,116,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-05-30T00:00:00Z,134,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-05-31T00:00:00Z,168,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-01T00:00:00Z,148,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-02T00:00:00Z,206,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-03T00:00:00Z,302,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-04T00:00:00Z,146,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-05T00:00:00Z,113,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-06T00:00:00Z,116,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-07T00:00:00Z,105,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-08T00:00:00Z,101,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-09T00:00:00Z,97.9,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-10T00:00:00Z,102,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-11T00:00:00Z,107,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-12T00:00:00Z,116,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-13T00:00:00Z,267,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-14T00:00:00Z,223,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-15T00:00:00Z,155,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-16T00:00:00Z,141,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-17T00:00:00Z,125,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-18T00:00:00Z,127,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-19T00:00:00Z,120,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-20T00:00:00Z,501,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-21T00:00:00Z,243,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-22T00:00:00Z,176,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-23T00:00:00Z,131,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-24T00:00:00Z,101,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-25T00:00:00Z,146,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-26T00:00:00Z,96.6,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-27T00:00:00Z,87.8,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-28T00:00:00Z,85.3,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-29T00:00:00Z,83.2,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-06-30T00:00:00Z,106,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-01T00:00:00Z,110,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-02T00:00:00Z,131,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-03T00:00:00Z,237,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-04T00:00:00Z,273,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-05T00:00:00Z,191,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-06T00:00:00Z,247,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-07T00:00:00Z,275,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-08T00:00:00Z,2620,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-09T00:00:00Z,725,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-10T00:00:00Z,343,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-11T00:00:00Z,229,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-12T00:00:00Z,199,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-13T00:00:00Z,147,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-14T00:00:00Z,109,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-15T00:00:00Z,103,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-16T00:00:00Z,99.5,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-17T00:00:00Z,111,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-18T00:00:00Z,122,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-19T00:00:00Z,96.8,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-20T00:00:00Z,94.1,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-21T00:00:00Z,91.8,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-22T00:00:00Z,90,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-23T00:00:00Z,206,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-24T00:00:00Z,104,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-25T00:00:00Z,92.9,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-26T00:00:00Z,89.2,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-27T00:00:00Z,96.4,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-28T00:00:00Z,112,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-29T00:00:00Z,83.8,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-30T00:00:00Z,70.4,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-07-31T00:00:00Z,69.4,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-01T00:00:00Z,69,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-02T00:00:00Z,66.5,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-03T00:00:00Z,68.5,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-04T00:00:00Z,413,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-05T00:00:00Z,107,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-06T00:00:00Z,151,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-07T00:00:00Z,606,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-08T00:00:00Z,405,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-09T00:00:00Z,166,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-10T00:00:00Z,119,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-11T00:00:00Z,107,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-12T00:00:00Z,92.9,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-13T00:00:00Z,82.8,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-14T00:00:00Z,86.8,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-15T00:00:00Z,85.4,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-16T00:00:00Z,88.9,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-17T00:00:00Z,81.4,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-18T00:00:00Z,79,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-19T00:00:00Z,116,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-20T00:00:00Z,96,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-21T00:00:00Z,121,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-22T00:00:00Z,219,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-23T00:00:00Z,438,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-24T00:00:00Z,185,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-25T00:00:00Z,115,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-26T00:00:00Z,106,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-27T00:00:00Z,84.2,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-28T00:00:00Z,99.5,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-29T00:00:00Z,103,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-30T00:00:00Z,76.8,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-08-31T00:00:00Z,71.3,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-09-01T00:00:00Z,68.3,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-09-02T00:00:00Z,73.4,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-09-03T00:00:00Z,69.5,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-09-04T00:00:00Z,65.9,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-09-05T00:00:00Z,63.7,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-09-06T00:00:00Z,62.2,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-09-07T00:00:00Z,61,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-09-08T00:00:00Z,60.6,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-09-09T00:00:00Z,60.3,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-09-10T00:00:00Z,62.4,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-09-11T00:00:00Z,57.9,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-09-12T00:00:00Z,67.8,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-09-13T00:00:00Z,61.9,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-09-14T00:00:00Z,58.8,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-09-15T00:00:00Z,59.1,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-09-16T00:00:00Z,55.8,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-09-17T00:00:00Z,54.2,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-09-18T00:00:00Z,53.3,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-09-19T00:00:00Z,52.1,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-09-20T00:00:00Z,51.8,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-09-21T00:00:00Z,52.3,
USGS,01645000,seneca,"Seneca Creek at Dawsonville, MD",2019-09-22T00:00:00Z,52.6,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-01T00:00:00Z,3930,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-02T00:00:00Z,3720,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-03T00:00:00Z,3650,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-04T00:00:00Z,4610,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-05T00:00:00Z,6020,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-06T00:00:00Z,11700,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-07T00:00:00Z,8320,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-08T00:00:00Z,6620,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-09T00:00:00Z,5470,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-10T00:00:00Z,4760,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-11T00:00:00Z,4360,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-12T00:00:00Z,4370,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-13T00:00:00Z,4930,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-14T00:00:00Z,6680,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-15T00:00:00Z,8620,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-16T00:00:00Z,7600,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-17T00:00:00Z,6150,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-18T00:00:00Z,5120,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-19T00:00:00Z,4450,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-20T00:00:00Z,3920,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-21T00:00:00Z,3530,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-22T00:00:00Z,3130,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-23T00:00:00Z,2880,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-24T00:00:00Z,2830,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-25T00:00:00Z,2590,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-26T00:00:00Z,2860,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-27T00:00:00Z,2830,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-28T00:00:00Z,2640,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-29T00:00:00Z,2440,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-30T00:00:00Z,2250,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-05-31T00:00:00Z,2190,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-01T00:00:00Z,2140,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-02T00:00:00Z,2110,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-03T00:00:00Z,2230,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-04T00:00:00Z,2090,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-05T00:00:00Z,1940,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-06T00:00:00Z,1850,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-07T00:00:00Z,1790,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-08T00:00:00Z,1750,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-09T00:00:00Z,1740,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-10T00:00:00Z,1850,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-11T00:00:00Z,2070,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-12T00:00:00Z,2380,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-13T00:00:00Z,2740,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-14T00:00:00Z,2280,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-15T00:00:00Z,1990,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-16T00:00:00Z,1860,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-17T00:00:00Z,1740,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-18T00:00:00Z,1640,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-19T00:00:00Z,1580,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-20T00:00:00Z,1600,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-21T00:00:00Z,1530,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-22T00:00:00Z,1470,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-23T00:00:00Z,1440,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-24T00:00:00Z,1390,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-25T00:00:00Z,1420,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-26T00:00:00Z,1750,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-27T00:00:00Z,2160,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-28T00:00:00Z,2010,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-29T00:00:00Z,1740,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-06-30T00:00:00Z,1570,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-01T00:00:00Z,1480,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-02T00:00:00Z,1410,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-03T00:00:00Z,1340,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-04T00:00:00Z,1340,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-05T00:00:00Z,1590,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-06T00:00:00Z,1520,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-07T00:00:00Z,2200,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-08T00:00:00Z,3090,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-09T00:00:00Z,2370,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-10T00:00:00Z,2350,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-11T00:00:00Z,2190,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-12T00:00:00Z,2100,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-13T00:00:00Z,2510,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-14T00:00:00Z,2790,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-15T00:00:00Z,2140,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-16T00:00:00Z,1760,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-17T00:00:00Z,1610,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-18T00:00:00Z,1570,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-19T00:00:00Z,1690,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-20T00:00:00Z,1490,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-21T00:00:00Z,1390,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-22T00:00:00Z,1560,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-23T00:00:00Z,2180,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-24T00:00:00Z,2020,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-25T00:00:00Z,1720,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-26T00:00:00Z,1530,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-27T00:00:00Z,1430,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-28T00:00:00Z,1260,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-29T00:00:00Z,1200,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-30T00:00:00Z,1130,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-07-31T00:00:00Z,1150,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-08-01T00:00:00Z,1450,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-08-02T00:00:00Z,1170,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-08-03T00:00:00Z,1200,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-08-04T00:00:00Z,1300,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-08-05T00:00:00Z,1300,
USGS,01636500,shen_mill,"Shenandoah River at Millville, WV",2019-08-06T00:00:00Z,1190,
